CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AverageOrderValue,CustomerLifetime,AverageDaysBetweenPurchases,Churn,ChurnProbability,ChurnPrediction,RiskLevel,PurchaseFrequencyPerYear,EstimatedCLV,ValueLevel,RiskValueSegment,RecommendedAction
15579.0,223,1,195.35,55,25,195.35,0,0.0,0,0.7228691789990052,1,HIGH,1.0,195.35,Low Value,Automated Campaign,Low-cost automated campaign
15581.0,30,13,3675.77,284,134,282.7515384615385,245,20.0,1,0.03452148567741614,0,LOW,19.36734693877551,5476.147142857142,High Value,VIP Loyal,Loyalty program
15582.0,9,2,541.51,407,33,270.755,120,120.0,0,0.5113481551147036,1,MEDIUM,6.083333333333334,1647.0929166666667,High Value,Priority Retain,Priority retention offer
15584.0,71,1,150.4,48,35,150.4,0,0.0,0,0.5759968708902584,1,MEDIUM,1.0,150.4,Low Value,Automated Campaign,Low-cost automated campaign
15585.0,86,1,455.3,320,31,455.3,0,0.0,1,0.6129149434184837,1,MEDIUM,1.0,455.3,Low Value,Automated Campaign,Low-cost automated campaign
15587.0,52,2,456.84,156,3,228.42,209,209.0,0,0.6272015780185376,1,MEDIUM,3.4928229665071773,797.8306220095694,Low Value,Automated Campaign,Low-cost automated campaign
15589.0,165,3,478.53000000000003,243,28,159.51000000000002,54,27.0,1,0.5878353580582834,1,MEDIUM,20.27777777777778,3234.5083333333337,High Value,Priority Retain,Priority retention offer
15594.0,3,2,788.22,464,43,394.11,141,141.0,0,0.48987968533550774,1,MEDIUM,5.177304964539006,2040.427659574468,High Value,Priority Retain,Priority retention offer
15596.0,10,5,1406.59,561,51,281.318,264,66.0,1,0.20673384429015437,0,LOW,6.912878787878788,1944.7172348484848,High Value,VIP Loyal,Loyalty program
15599.0,113,1,448.83,361,29,448.83,0,0.0,0,0.6396494938717627,1,MEDIUM,1.0,448.83,Low Value,Automated Campaign,Low-cost automated campaign
15601.0,32,11,5585.46,4003,200,507.7690909090909,249,24.0,0,0.020425592394620877,0,LOW,16.12449799196787,8187.521686746987,High Value,VIP Loyal,Loyalty program
15602.0,110,5,542.95,345,12,108.59,167,41.0,0,0.4184372594295682,0,MEDIUM,10.92814371257485,1186.687125748503,Low Value,Automated Campaign,Low-cost automated campaign
15605.0,161,3,690.1800000000001,266,37,230.06000000000003,121,60.0,0,0.5375044412954192,1,MEDIUM,9.049586776859503,2081.9479338842975,High Value,Priority Retain,Priority retention offer
15606.0,28,8,2439.38,762,42,304.9225,205,29.0,0,0.16715571492188167,0,LOW,14.24390243902439,4343.286341463415,High Value,VIP Loyal,Loyalty program
15607.0,246,1,104.76,202,13,104.76,0,0.0,1,0.7552830632789912,1,HIGH,1.0,104.76,Low Value,Automated Campaign,Low-cost automated campaign
15608.0,30,1,285.68,230,18,285.68,0,0.0,0,0.5827006919920151,1,MEDIUM,1.0,285.68,Low Value,Automated Campaign,Low-cost automated campaign
15609.0,93,1,298.48,148,16,298.48,0,0.0,1,0.6422309692264758,1,MEDIUM,1.0,298.48,Low Value,Automated Campaign,Low-cost automated campaign
15611.0,13,8,947.1400000000001,257,17,118.39250000000001,230,32.0,0,0.198210253118166,0,LOW,12.695652173913045,1503.0700000000004,High Value,VIP Loyal,Loyalty program
15615.0,15,19,7367.85,3837,153,387.7815789473684,253,14.0,0,0.008508652791491487,0,LOW,27.411067193675887,10629.506916996046,High Value,VIP Loyal,Loyalty program
15618.0,1,3,419.041,215,22,139.68033333333332,44,22.0,0,0.4566650467063932,1,MEDIUM,24.886363636363637,3476.135568181818,High Value,Priority Retain,Priority retention offer
15620.0,130,2,875.01,600,59,437.505,137,137.0,0,0.5700653109842835,1,MEDIUM,5.328467153284671,2331.23102189781,High Value,Priority Retain,Priority retention offer
15622.0,106,5,2602.0,1225,127,520.4,85,21.0,0,0.22180585037596887,0,LOW,21.47058823529412,11173.29411764706,High Value,VIP Loyal,Loyalty program
15623.0,50,1,301.03,125,19,301.03,0,0.0,1,0.5993018271491894,1,MEDIUM,1.0,301.03,Low Value,Automated Campaign,Low-cost automated campaign
15624.0,26,4,588.13,357,26,147.0325,139,46.0,1,0.37572173094031214,0,LOW,10.503597122302159,1544.370143884892,High Value,VIP Loyal,Loyalty program
15625.0,13,4,1534.26,1188,44,383.565,131,43.0,1,0.3227481590569014,0,LOW,11.14503816793893,4274.846564885495,High Value,VIP Loyal,Loyalty program
15626.0,239,1,281.88,312,20,281.88,0,0.0,0,0.7459419900351496,1,HIGH,1.0,281.88,Low Value,Automated Campaign,Low-cost automated campaign
15628.0,7,5,1625.4,1058,58,325.08000000000004,268,67.0,0,0.19068664551463177,0,LOW,6.809701492537314,2213.69776119403,High Value,VIP Loyal,Loyalty program
15630.0,114,1,396.86,280,21,396.86,0,0.0,0,0.6542015386188206,1,MEDIUM,1.0,396.86,Low Value,Automated Campaign,Low-cost automated campaign
15632.0,31,6,2351.84,1304,76,391.97333333333336,153,30.0,0,0.19348874607680058,0,LOW,14.313725490196079,5610.5986928104585,High Value,VIP Loyal,Loyalty program
15636.0,191,1,306.7,82,8,306.7,0,0.0,0,0.7341194296317053,1,HIGH,1.0,306.7,Low Value,Automated Campaign,Low-cost automated campaign
15639.0,43,1,425.32,323,25,425.32,0,0.0,1,0.5863696484828063,1,MEDIUM,1.0,425.32,Low Value,Automated Campaign,Low-cost automated campaign
15640.0,31,11,8836.74,4861,193,803.34,250,25.0,0,0.01601416149929404,0,LOW,16.060000000000002,12901.640400000002,High Value,VIP Loyal,Loyalty program
15641.0,14,4,1887.2,1562,102,471.8,253,84.0,1,0.17538770643620502,0,LOW,5.770750988142292,2722.6403162055335,High Value,VIP Loyal,Loyalty program
15643.0,101,3,664.0,246,31,221.33333333333334,90,45.0,1,0.5090407475458976,1,MEDIUM,12.166666666666668,2692.888888888889,High Value,Priority Retain,Priority retention offer
15644.0,75,4,803.54,550,166,200.885,94,31.0,1,0.1873114829173076,0,LOW,15.53191489361702,3120.128723404255,High Value,VIP Loyal,Loyalty program
15646.0,67,3,447.64000000000004,394,35,149.21333333333334,214,107.0,1,0.42068426332300424,0,MEDIUM,5.1168224299065415,763.4981308411215,Low Value,Automated Campaign,Low-cost automated campaign
15648.0,113,2,639.5,218,23,319.75,62,62.0,1,0.6186797251963095,1,MEDIUM,11.774193548387098,3764.7983870967746,High Value,Priority Retain,Priority retention offer
15649.0,245,2,816.0,192,1,408.0,31,31.0,1,0.7593137164363111,1,HIGH,23.548387096774196,9607.741935483871,High Value,Priority Retain,Priority retention offer
15651.0,170,1,227.32,238,16,227.32,0,0.0,0,0.7004663748109262,1,HIGH,1.0,227.32,Low Value,Automated Campaign,Low-cost automated campaign
15652.0,0,1,337.74,208,21,337.74,0,0.0,1,0.5521985007284955,1,MEDIUM,1.0,337.74,Low Value,Automated Campaign,Low-cost automated campaign
15653.0,2,2,877.4399999999999,1200,4,438.71999999999997,23,23.0,1,0.555399711374909,1,MEDIUM,31.739130434782606,13924.591304347823,High Value,Priority Retain,Priority retention offer
15655.0,152,1,560.67,324,34,560.67,0,0.0,1,0.6674886236252584,1,MEDIUM,1.0,560.67,Low Value,Automated Campaign,Low-cost automated campaign
15656.0,87,3,563.63,202,34,187.87666666666667,105,52.0,0,0.4835067846628637,1,MEDIUM,10.428571428571429,1959.2852380952381,High Value,Priority Retain,Priority retention offer
15658.0,99,5,1024.1000000000001,242,40,204.82000000000002,182,45.0,1,0.3362253877159799,0,LOW,10.027472527472527,2053.8269230769233,High Value,VIP Loyal,Loyalty program
15660.0,45,6,884.34,578,35,147.39000000000001,229,45.0,0,0.2435581924113947,0,LOW,9.563318777292578,1409.5375545851532,High Value,VIP Loyal,Loyalty program
15661.0,226,2,309.8,236,4,154.9,21,21.0,1,0.7354343620203269,1,HIGH,34.76190476190476,5384.619047619048,High Value,Priority Retain,Priority retention offer
15663.0,15,1,138.14,106,9,138.14,0,0.0,1,0.5812021514672683,1,MEDIUM,1.0,138.14,Low Value,Automated Campaign,Low-cost automated campaign
15665.0,77,2,2222.21,1654,92,1111.105,74,74.0,1,0.4530343609113077,1,MEDIUM,9.864864864864865,10960.900675675675,High Value,Priority Retain,Priority retention offer
15668.0,127,1,76.32000000000001,72,1,76.32000000000001,0,0.0,1,0.6886384183085648,1,MEDIUM,1.0,76.32000000000001,Low Value,Automated Campaign,Low-cost automated campaign
15669.0,13,3,565.54,262,29,188.51333333333332,160,80.0,0,0.40663873394807215,0,MEDIUM,6.84375,1290.138125,Low Value,Automated Campaign,Low-cost automated campaign
15670.0,206,1,173.05,91,12,173.05,0,0.0,1,0.7322273640217525,1,HIGH,1.0,173.05,Low Value,Automated Campaign,Low-cost automated campaign
15671.0,4,5,1972.89,1185,47,394.57800000000003,176,44.0,0,0.24376739512612952,0,LOW,10.369318181818182,4091.504829545455,High Value,VIP Loyal,Loyalty program
15673.0,66,3,2014.7,1031,82,671.5666666666667,170,85.0,0,0.3343017028860633,0,LOW,6.4411764705882355,4325.679411764706,High Value,VIP Loyal,Loyalty program
15674.0,123,4,1379.66,626,39,344.915,41,13.0,0,0.4814020261097267,1,MEDIUM,35.609756097560975,12282.339024390245,High Value,Priority Retain,Priority retention offer
15675.0,64,2,225.39,485,16,112.695,125,125.0,0,0.5945827519664519,1,MEDIUM,5.840000000000001,658.1388000000001,Low Value,Automated Campaign,Low-cost automated campaign
15676.0,193,1,897.8,555,61,897.8,0,0.0,0,0.6635988171363363,1,MEDIUM,1.0,897.8,Low Value,Automated Campaign,Low-cost automated campaign
15679.0,63,2,260.26,398,18,130.13,28,28.0,0,0.5755329654502516,1,MEDIUM,26.07142857142857,3392.6749999999997,High Value,Priority Retain,Priority retention offer
15680.0,275,1,478.89,331,30,478.89,0,0.0,0,0.7618777897329265,1,HIGH,1.0,478.89,Low Value,Automated Campaign,Low-cost automated campaign
15681.0,92,3,703.22,450,22,234.40666666666667,97,48.0,0,0.5166479288356918,1,MEDIUM,11.288659793814432,2646.1371134020615,High Value,Priority Retain,Priority retention offer
15683.0,26,1,193.75,131,10,193.75,0,0.0,1,0.5916651302354187,1,MEDIUM,1.0,193.75,Low Value,Automated Campaign,Low-cost automated campaign
15687.0,96,5,1679.45,657,69,335.89,143,35.0,0,0.29259625183628296,0,LOW,12.762237762237762,4286.708041958042,High Value,VIP Loyal,Loyalty program
15689.0,29,2,254.1,84,8,127.05,241,241.0,1,0.599447455882516,1,MEDIUM,3.0290456431535273,384.84024896265566,Low Value,Automated Campaign,Low-cost automated campaign
15690.0,10,1,111.0,204,8,111.0,0,0.0,0,0.5771947808126502,1,MEDIUM,1.0,111.0,Low Value,Automated Campaign,Low-cost automated campaign
15691.0,161,1,136.8,72,2,136.8,0,0.0,1,0.7154830839324087,1,HIGH,1.0,136.8,Low Value,Automated Campaign,Low-cost automated campaign
15694.0,85,9,3305.78,739,23,367.30888888888893,196,24.0,0,0.19491838980534398,0,LOW,16.760204081632654,6156.171938775511,High Value,VIP Loyal,Loyalty program
15695.0,176,2,409.98,212,22,204.99,0,0.0,1,0.662283823940932,1,MEDIUM,2.0,409.98,Low Value,Automated Campaign,Low-cost automated campaign
15696.0,130,6,1629.95,717,89,271.65833333333336,106,21.0,0,0.27127873959449966,0,LOW,20.660377358490567,5612.563679245284,High Value,VIP Loyal,Loyalty program
15700.0,81,2,696.68,357,85,348.34,1,1.0,1,0.44636751102709915,0,MEDIUM,365.0,127144.09999999999,High Value,Priority Retain,Priority retention offer
15701.0,20,1,853.9,472,119,853.9,0,0.0,0,0.38430749792525803,0,LOW,1.0,853.9,Low Value,Normal Marketing,Normal marketing
15703.0,174,1,211.5,66,5,211.5,0,0.0,1,0.7230200257302425,1,HIGH,1.0,211.5,Low Value,Automated Campaign,Low-cost automated campaign
15704.0,49,4,2293.62,1028,79,573.405,75,25.0,1,0.3075909579045154,0,LOW,19.46666666666667,11162.284,High Value,VIP Loyal,Loyalty program
15705.0,110,1,143.1,62,6,143.1,0,0.0,1,0.6687050397460683,1,MEDIUM,1.0,143.1,Low Value,Automated Campaign,Low-cost automated campaign
15706.0,25,1,450.05,160,29,450.05,0,0.0,0,0.5634766818349535,1,MEDIUM,1.0,450.05,Low Value,Automated Campaign,Low-cost automated campaign
15708.0,48,6,2589.34,989,103,431.5566666666667,231,46.0,0,0.13695709631211,0,LOW,9.480519480519481,4091.3813852813855,High Value,VIP Loyal,Loyalty program
15709.0,193,1,133.25,121,6,133.25,0,0.0,1,0.7315243259955944,1,HIGH,1.0,133.25,Low Value,Automated Campaign,Low-cost automated campaign
15712.0,19,3,766.3100000000001,371,32,255.4366666666667,178,89.0,0,0.3979432893720844,0,LOW,6.151685393258427,1571.3660112359553,High Value,VIP Loyal,Loyalty program
15713.0,52,2,356.7,150,18,178.35,222,222.0,1,0.596627495061129,1,MEDIUM,3.288288288288288,586.4662162162161,Low Value,Automated Campaign,Low-cost automated campaign
15716.0,55,4,1101.1100000000001,738,101,275.27750000000003,223,74.0,1,0.2173447618084089,0,LOW,6.547085201793721,1802.2652466367713,High Value,VIP Loyal,Loyalty program
15717.0,143,1,150.3,70,7,150.3,0,0.0,1,0.6932611066289452,1,MEDIUM,1.0,150.3,Low Value,Automated Campaign,Low-cost automated campaign
15719.0,9,11,4061.9700000000003,2173,260,369.27000000000004,238,23.0,0,0.013577110253199083,0,LOW,16.869747899159663,6229.491806722689,High Value,VIP Loyal,Loyalty program
15722.0,18,3,1413.45,590,32,471.15000000000003,181,90.0,0,0.3934310750046845,0,LOW,6.0497237569060776,2850.327348066299,High Value,VIP Loyal,Loyalty program
15723.0,274,1,190.7,73,37,190.7,0,0.0,1,0.7384481287198857,1,HIGH,1.0,190.7,Low Value,Automated Campaign,Low-cost automated campaign
15724.0,110,2,218.25,73,11,109.125,83,83.0,1,0.6395009318261217,1,MEDIUM,8.795180722891565,959.7740963855421,Low Value,Automated Campaign,Low-cost automated campaign
15727.0,16,6,4589.39,2625,191,764.8983333333334,251,50.0,0,0.050192349342372274,0,LOW,8.725099601593627,6673.814143426296,High Value,VIP Loyal,Loyalty program
15729.0,122,1,85.0,28,5,85.0,0,0.0,1,0.6775796421511237,1,MEDIUM,1.0,85.0,Low Value,Automated Campaign,Low-cost automated campaign
15730.0,1,2,777.22,489,46,388.61,114,114.0,0,0.47709747046158707,1,MEDIUM,6.4035087719298245,2488.467543859649,High Value,Priority Retain,Priority retention offer
15732.0,121,2,294.12,215,13,147.06,159,159.0,1,0.6558012408394504,1,MEDIUM,4.591194968553459,675.1811320754717,Low Value,Automated Campaign,Low-cost automated campaign
15733.0,192,1,162.3,62,10,162.3,0,0.0,1,0.7252139739804631,1,HIGH,1.0,162.3,Low Value,Automated Campaign,Low-cost automated campaign
15734.0,24,2,1339.45,346,25,669.725,85,85.0,1,0.546793509905367,1,MEDIUM,8.588235294117647,5751.755882352941,High Value,Priority Retain,Priority retention offer
15737.0,57,5,880.9300000000001,443,43,176.186,95,23.0,0,0.3495219604961496,0,LOW,19.210526315789476,3384.6257894736846,High Value,VIP Loyal,Loyalty program
15738.0,6,13,3853.4500000000003,2357,45,296.4192307692308,275,22.0,0,0.058403922708123314,0,LOW,17.254545454545454,5114.579090909091,High Value,VIP Loyal,Loyalty program
15743.0,23,2,434.05,119,31,217.025,71,71.0,0,0.5204827121288949,1,MEDIUM,10.28169014084507,2231.3838028169016,High Value,Priority Retain,Priority retention offer
15745.0,145,1,302.85,127,18,302.85,0,0.0,0,0.6809986299645951,1,MEDIUM,1.0,302.85,Low Value,Automated Campaign,Low-cost automated campaign
15746.0,43,1,196.88,178,28,196.88,0,0.0,1,0.5681967248017243,1,MEDIUM,1.0,196.88,Low Value,Automated Campaign,Low-cost automated campaign
15747.0,29,2,525.37,281,26,262.685,52,52.0,0,0.5346226943013588,1,MEDIUM,14.038461538461538,3687.693269230769,High Value,Priority Retain,Priority retention offer
15749.0,144,3,44534.3,18028,5,14844.766666666668,97,48.0,1,0.4542982480303526,1,MEDIUM,11.288659793814432,167577.5206185567,High Value,Priority Retain,Priority retention offer
15750.0,80,4,1108.18,1053,125,277.045,196,65.0,0,0.20711598595123706,0,LOW,7.448979591836735,2063.7025510204085,High Value,VIP Loyal,Loyalty program
15752.0,2,6,2093.37,1657,207,348.895,279,55.0,0,0.04555838296535085,0,LOW,7.849462365591398,2738.638172043011,High Value,VIP Loyal,Loyalty program
15753.0,214,1,79.2,144,1,79.2,0,0.0,1,0.7523183211600601,1,HIGH,1.0,79.2,Low Value,Automated Campaign,Low-cost automated campaign
15754.0,156,1,91.8,36,6,91.8,0,0.0,0,0.7025161614480127,1,HIGH,1.0,91.8,Low Value,Automated Campaign,Low-cost automated campaign
15755.0,17,3,1144.83,624,65,381.60999999999996,186,93.0,0,0.324989845280618,0,LOW,5.887096774193548,2246.575,High Value,VIP Loyal,Loyalty program
15756.0,62,3,359.89,166,118,119.96333333333332,96,48.0,0,0.2935284347755763,0,LOW,11.406250000000002,1368.3317708333334,High Value,VIP Loyal,Loyalty program
15757.0,127,1,261.36,167,16,261.36,0,0.0,0,0.668371424917518,1,MEDIUM,1.0,261.36,Low Value,Automated Campaign,Low-cost automated campaign
15759.0,127,3,253.04,60,5,84.34666666666666,139,69.0,1,0.5709419655827491,1,MEDIUM,7.877697841726619,664.4575539568345,Low Value,Automated Campaign,Low-cost automated campaign
15764.0,16,5,3276.62,2048,150,655.324,169,42.0,0,0.113228158146457,0,LOW,10.798816568047338,7076.723668639053,High Value,VIP Loyal,Loyalty program
15768.0,25,3,621.8299999999999,244,23,207.27666666666664,110,55.0,1,0.44965425987898305,0,MEDIUM,9.954545454545455,2063.345,High Value,Priority Retain,Priority retention offer
15769.0,11,19,41863.72,22140,19,2203.3536842105264,269,14.0,0,0.0005773507900075594,0,LOW,25.780669144981413,56803.932342007436,High Value,VIP Loyal,Loyalty program
15775.0,154,1,104.9,68,7,104.9,0,0.0,1,0.6996628557053985,1,MEDIUM,1.0,104.9,Low Value,Automated Campaign,Low-cost automated campaign
15776.0,42,1,241.62,138,18,241.62,0,0.0,1,0.5912429232761934,1,MEDIUM,1.0,241.62,Low Value,Automated Campaign,Low-cost automated campaign
15777.0,150,4,1047.11,378,18,261.7775,120,40.0,1,0.5108666514590118,1,MEDIUM,12.166666666666668,3184.9595833333333,High Value,Priority Retain,Priority retention offer
15780.0,93,3,475.28000000000003,220,26,158.42666666666668,174,87.0,1,0.479877147530172,1,MEDIUM,6.293103448275862,996.9954022988506,Low Value,Automated Campaign,Low-cost automated campaign
15781.0,47,2,211.3,66,11,105.65,168,168.0,0,0.5976134905367037,1,MEDIUM,4.345238095238095,459.07440476190476,Low Value,Automated Campaign,Low-cost automated campaign
15785.0,67,4,1665.83,1011,41,416.4575,137,45.0,0,0.369449926625396,0,LOW,10.656934306569342,4438.1602189781015,High Value,VIP Loyal,Loyalty program
15786.0,23,1,3147.64,2286,165,3147.64,0,0.0,0,0.4044410320671705,0,MEDIUM,1.0,3147.64,High Value,Priority Retain,Priority retention offer
15789.0,267,1,351.3,438,25,351.3,0,0.0,1,0.759308731703951,1,HIGH,1.0,351.3,Low Value,Automated Campaign,Low-cost automated campaign
15791.0,113,1,1223.24,558,54,1223.24,0,0.0,0,0.6271206070471531,1,MEDIUM,1.0,1223.24,Low Value,Automated Campaign,Low-cost automated campaign
15793.0,178,1,306.64,192,3,306.64,0,0.0,0,0.7332115306342212,1,HIGH,1.0,306.64,Low Value,Automated Campaign,Low-cost automated campaign
15795.0,59,1,610.01,581,42,610.01,0,0.0,1,0.573194969436461,1,MEDIUM,1.0,610.01,Low Value,Automated Campaign,Low-cost automated campaign
15796.0,18,5,1572.77,528,59,314.554,192,48.0,0,0.23134328952691074,0,LOW,9.505208333333334,2989.901302083333,High Value,VIP Loyal,Loyalty program
15797.0,22,4,2207.4,873,8,551.85,206,68.0,1,0.3572833467592451,0,LOW,7.0873786407766985,3911.169902912621,High Value,VIP Loyal,Loyalty program
15799.0,94,2,481.24,539,37,240.62,149,149.0,0,0.5826951952210071,1,MEDIUM,4.899328859060403,1178.8765100671142,Low Value,Automated Campaign,Low-cost automated campaign
15800.0,16,2,696.89,332,116,348.445,139,139.0,1,0.3452224120761871,0,LOW,5.251798561151079,1829.962949640288,High Value,VIP Loyal,Loyalty program
15801.0,19,1,137.22,70,9,137.22,0,0.0,0,0.5848001259195309,1,MEDIUM,1.0,137.22,Low Value,Automated Campaign,Low-cost automated campaign
15802.0,52,1,451.42,1,1,451.42,0,0.0,1,0.646227434883446,1,MEDIUM,1.0,451.42,Low Value,Automated Campaign,Low-cost automated campaign
15804.0,3,5,2554.84,1492,130,510.968,104,26.0,0,0.1534332343793358,0,LOW,17.548076923076923,8966.50576923077,High Value,VIP Loyal,Loyalty program
15805.0,15,11,3548.5,2273,150,322.59090909090907,258,25.0,0,0.0350150272343846,0,LOW,15.562015503875969,5020.16472868217,High Value,VIP Loyal,Loyalty program
15806.0,67,2,521.88,413,19,260.94,119,119.0,0,0.5935620034137032,1,MEDIUM,6.1344537815126055,1600.7243697478993,High Value,Priority Retain,Priority retention offer
15808.0,215,4,3651.27,1305,142,912.8175,63,21.0,1,0.31294877893400025,0,LOW,23.174603174603174,21154.183333333334,High Value,VIP Loyal,Loyalty program
15809.0,93,4,399.21,251,24,99.8025,118,39.0,0,0.4529863877411139,1,MEDIUM,12.372881355932202,1234.8444915254236,Low Value,Automated Campaign,Low-cost automated campaign
15810.0,79,3,1361.19,856,64,453.73,126,63.0,0,0.40009420684662506,0,MEDIUM,8.69047619047619,3943.129761904762,High Value,Priority Retain,Priority retention offer
15811.0,15,5,1773.8,760,89,354.76,259,64.0,0,0.1580026142739039,0,LOW,7.046332046332046,2499.7567567567567,High Value,VIP Loyal,Loyalty program
15812.0,16,5,1801.14,922,36,360.228,210,52.0,1,0.25483999470558605,0,LOW,8.690476190476192,3130.5528571428576,High Value,VIP Loyal,Loyalty program
15813.0,117,2,1303.9099999999999,603,40,651.9549999999999,31,31.0,1,0.5883213649485267,1,MEDIUM,23.548387096774196,15352.488709677418,High Value,Priority Retain,Priority retention offer
15815.0,50,4,1874.7,1514,24,468.675,119,39.0,0,0.39688479923969516,0,LOW,12.268907563025211,5750.130252100841,High Value,VIP Loyal,Loyalty program
15819.0,40,3,1585.47,1139,83,528.49,145,72.0,0,0.3203174981639856,0,LOW,7.551724137931035,3991.0106896551724,High Value,VIP Loyal,Loyalty program
15820.0,229,1,206.98,128,17,206.98,0,0.0,1,0.7413120880049748,1,HIGH,1.0,206.98,Low Value,Automated Campaign,Low-cost automated campaign
15822.0,268,1,440.2,160,16,440.2,0,0.0,0,0.7780390362169196,1,HIGH,1.0,440.2,Low Value,Automated Campaign,Low-cost automated campaign
15823.0,281,1,15.0,1,1,15.0,0,0.0,1,0.7930030719068183,1,HIGH,1.0,15.0,Low Value,Automated Campaign,Low-cost automated campaign
15825.0,81,1,532.94,220,20,532.94,0,0.0,1,0.6355807490574356,1,MEDIUM,1.0,532.94,Low Value,Automated Campaign,Low-cost automated campaign
15826.0,120,1,720.0,488,28,720.0,0,0.0,0,0.6605499857474195,1,MEDIUM,1.0,720.0,Low Value,Automated Campaign,Low-cost automated campaign
15827.0,23,13,1598.16,749,60,122.93538461538462,258,21.0,0,0.07205893032865575,0,LOW,18.391472868217054,2260.9627906976743,High Value,VIP Loyal,Loyalty program
15829.0,8,2,636.14,996,44,318.07,41,41.0,1,0.47352527762960983,1,MEDIUM,17.804878048780488,5663.19756097561,High Value,Priority Retain,Priority retention offer
15831.0,33,2,451.11,687,22,225.555,199,199.0,0,0.5673733175661324,1,MEDIUM,3.6683417085427137,827.4128140703518,Low Value,Automated Campaign,Low-cost automated campaign
15832.0,163,1,836.79,465,54,836.79,0,0.0,1,0.6500609229575122,1,MEDIUM,1.0,836.79,Low Value,Automated Campaign,Low-cost automated campaign
15834.0,75,3,1783.22,677,176,594.4066666666666,111,55.0,0,0.20001035139628065,0,LOW,9.864864864864863,5863.74144144144,High Value,VIP Loyal,Loyalty program
15835.0,47,3,675.51,333,32,225.17,193,96.0,0,0.4166135850404088,0,MEDIUM,5.6735751295336785,1277.5189119170984,Low Value,Automated Campaign,Low-cost automated campaign
15838.0,18,12,14153.5,7998,51,1179.4583333333333,259,23.0,0,0.02582119276028072,0,LOW,16.91119691119691,19946.052123552123,High Value,VIP Loyal,Loyalty program
15839.0,57,1,299.18,234,20,299.18,0,0.0,0,0.6029235031007006,1,MEDIUM,1.0,299.18,Low Value,Automated Campaign,Low-cost automated campaign
15840.0,82,1,241.74,256,17,241.74,0,0.0,0,0.627746188856823,1,MEDIUM,1.0,241.74,Low Value,Automated Campaign,Low-cost automated campaign
15841.0,127,2,613.26,366,19,306.63,120,120.0,0,0.6463733212253672,1,MEDIUM,6.083333333333334,1865.3325000000002,High Value,Priority Retain,Priority retention offer
15843.0,213,1,118.95000000000002,27,8,118.95000000000002,0,0.0,1,0.7418634528845386,1,HIGH,1.0,118.95000000000002,Low Value,Automated Campaign,Low-cost automated campaign
15845.0,54,5,2526.76,1378,73,505.35200000000003,192,48.0,0,0.2220106130994348,0,LOW,9.505208333333334,4803.476041666668,High Value,VIP Loyal,Loyalty program
15847.0,197,1,180.68,348,9,180.68,0,0.0,0,0.730725150641215,1,HIGH,1.0,180.68,Low Value,Automated Campaign,Low-cost automated campaign
15850.0,77,1,116.16,239,41,116.16,0,0.0,0,0.5660643440211914,1,MEDIUM,1.0,116.16,Low Value,Automated Campaign,Low-cost automated campaign
15852.0,96,2,160.71,48,22,80.355,10,10.0,1,0.5933239432596984,1,MEDIUM,73.0,5865.915,High Value,Priority Retain,Priority retention offer
15854.0,49,9,2393.69,744,70,265.96555555555557,221,27.0,0,0.12256099869891098,0,LOW,14.864253393665159,3953.379411764706,High Value,VIP Loyal,Loyalty program
15855.0,46,5,712.24,470,59,142.448,126,31.0,1,0.29406269752053016,0,LOW,14.484126984126982,2063.2349206349204,High Value,VIP Loyal,Loyalty program
15856.0,4,17,11247.93,7441,254,661.6429411764706,270,16.0,0,0.0026405973444131223,0,LOW,22.981481481481485,15205.535000000002,High Value,VIP Loyal,Loyalty program
15858.0,198,2,816.22,725,91,408.11,77,77.0,0,0.5516038615087019,1,MEDIUM,9.480519480519481,3869.0948051948058,High Value,Priority Retain,Priority retention offer
15860.0,8,6,767.14,345,87,127.85666666666667,269,53.0,0,0.1379400087526549,0,LOW,8.141263940520446,1040.9148698884758,Low Value,Normal Marketing,Normal marketing
15861.0,44,3,1123.76,870,174,374.58666666666664,132,66.0,0,0.18106037092643637,0,LOW,8.295454545454545,3107.3666666666663,High Value,VIP Loyal,Loyalty program
15862.0,21,3,659.73,499,98,219.91,261,130.0,0,0.2455153356429014,0,LOW,4.195402298850575,922.6109195402299,Low Value,Normal Marketing,Normal marketing
15863.0,102,1,9.2,2,2,9.2,0,0.0,0,0.663721813248477,1,MEDIUM,1.0,9.2,Low Value,Automated Campaign,Low-cost automated campaign
15864.0,8,3,957.8600000000001,558,11,319.2866666666667,217,108.0,0,0.41648069673369376,0,MEDIUM,5.046082949308755,1611.147004608295,High Value,Priority Retain,Priority retention offer
15865.0,123,1,313.93,178,16,313.93,0,0.0,0,0.6676431554734684,1,MEDIUM,1.0,313.93,Low Value,Automated Campaign,Low-cost automated campaign
15866.0,10,1,211.89,124,43,211.89,0,0.0,1,0.5064621036479235,1,MEDIUM,1.0,211.89,Low Value,Automated Campaign,Low-cost automated campaign
15867.0,22,12,2947.41,1485,253,245.61749999999998,256,23.0,0,0.013945880376374493,0,LOW,17.109375,4202.3619140625,High Value,VIP Loyal,Loyalty program
15869.0,186,2,149.64,175,13,74.82,0,0.0,1,0.6850864912322427,1,MEDIUM,2.0,149.64,Low Value,Automated Campaign,Low-cost automated campaign
